PEITSCH_CODE,ALL_ORDER,A_ORDER,B_ORDER,C_ORDER,D_ORDER,ALL_UNORDER,A_UNORDER,B_UNORDER,C_UNORDER,D_UNORDER
4529,91.41736431210114,100,85.71428571428571,92.64957264957265,87.5901875901876,89.39009528483213,100,85.71428571428572,87.52136752136751,87.5901875901876
725,91.87470051398196,100,96.2962962962963,91.0887500789633,93.8888888888889,90.09295780041018,100,93.82716049382715,89.29300478921502,92.22222222222223
3653,93.50325636264797,100.0,92.28669043374926,93.68069717714869,89.57642976218827,92.11214806932348,100.0,88.9370172311349,92.42246265804458,88.86214404790256
2355,93.75517384533369,94.31216931216932,100,94.46893667861409,95.16959064327486,93.22673694501565,94.31216931216932,100,93.63560334528077,95.16959064327486
1137,91.51602211659417,100,90.65749863163656,89.5330893971321,90.55592328876642,89.71204663824015,100,89.46702244116035,86.5926003368127,90.350161971894
2513,92.48207477924748,100.0,88.88888888888889,89.39678661144971,89.94708994708994,91.3709752701789,100.0,88.88888888888889,85.59025104495392,89.94708994708994
2505,91.88669051598954,100.0,87.02464202464203,91.64848351670265,97.22222222222223,90.80536004623197,100.0,87.02464202464203,89.39557075739603,97.22222222222223
973,92.11130202346658,94.7820078483694,90.9090909090909,85.25670498084291,94.57132133300817,90.63074505361965,92.99868606504764,90.9090909090909,82.59003831417625,93.59626464366576
3213,91.07785741467379,100.0,95.83333333333333,88.49110927314794,82.95454545454545,89.04407147151356,100.0,95.83333333333333,85.16589082734724,76.97510822510823
3219,91.98585969852897,94.60115735358703,100,93.93667176629862,81.32399965430818,90.39735706578551,94.0678240202537,100,92.2820269219986,81.3239996543082
6281,92.57518961230423,91.89448952606847,100,100,90.45502645502647,91.79508706291223,91.89448952606848,100,100,90.45502645502647
3149,88.63670218831886,91.49285979720761,78.01242236024845,88.96786372418556,83.09178743961353,86.03786508749772,90.93730424165206,68.60593512767424,85.64430307878585,74.6376811594203
1095,89.55319191310001,90.02525252525253,89.32119521594554,89.6434217881218,91.51319475158485,87.19908383477453,88.63636363636363,84.49386602339895,87.50592192523165,91.51319475158485
2961,88.84708748936791,83.02642796248934,92.41715399610136,90.57501459975758,73.91304347826086,86.80148589558819,80.12787723785165,92.41715399610136,88.57505528978035,56.52173913043479
4709,91.6578318922069,88.23529411764706,100,86.74035542315113,95.56421356421356,90.76267957331193,88.23529411764706,100,85.50578752191655,95.56421356421356
2211,91.54550089083945,93.54838709677419,100.0,89.13987543759787,91.9200347881088,90.02699758866945,93.5483870967742,100.0,86.8378886192222,90.46170145477546
1253,94.33262229801275,100,100,92.21739720683154,100.0,93.3744567954579,100,100,90.34075803548193,100.0
2761,94.46597278782629,95.68181818181817,97.01086956521739,83.85304101196155,91.66666666666666,93.78903111743831,95.68181818181817,96.1413043478261,83.85304101196155,91.66666666666666
6435,92.94993712997382,93.82113529172354,100,88.29977690836361,87.5,92.34769085157666,93.82113529172354,100,87.06062805016713,87.5
1325,93.25890268875543,100.0,87.34668109668111,94.03360695722293,100,91.8275438736565,100.0,87.3466810966811,91.21946592767263,100
1197,90.01682452434598,100,90.47619047619048,88.85280308656955,90.50055572236985,87.83767330912887,100,90.47619047619048,86.45406012040367,89.13170917536051
2189,91.44870567680269,96.19047619047619,93.66777260369939,91.569972390693,87.33488733488734,90.32131873866412,94.28571428571428,93.66777260369939,90.27976306879762,85.31468531468532
